globalScore	symbol
0.08307620907817428	ZNF346
0.08307620907817428	FRK
0.08307620907817428	TRDMT1
0.08307620907817428	SP4
0.08307620907817428	PARK7
0.08307620907817428	ASH1L
0.08307620907817428	CTH
0.08307620907817428	BLZF1
0.08307620907817428	GREM2
0.08307620907817428	ADAM19
0.08307620907817428	CIMAP1A
0.08307620907817428	ETV6
0.08307620907817428	USP28
0.08307620907817428	ENSG00000293569
0.08307620907817428	MMAB
0.08307620907817428	AGBL1
0.08307620907817428	MRPS21
0.08307620907817428	SOX14
0.08307620907817428	PSTPIP1
0.08307620907817428	IGF1R
0.08307620907817428	C16orf95
0.08307620907817428	MFSD6
0.08307620907817428	FOXA1
0.08307620907817428	ARHGEF16
0.08307620907817428	RAB24
0.08307620907817428	ABCC8
0.08307620907817428	UBA7
0.08307620907817428	PSD4
0.08307620907817428	PTPRB
0.08307620907817428	BHLHE40
0.08307620907817428	GPR18
0.08307620907817428	ADAM30
0.08307620907817428	SNF8
0.08307620907817428	RGS11
0.08307620907817428	BATF3
0.08307620907817428	POSTN
0.08307620907817428	NCKAP5
0.08307620907817428	MGMT
0.08307620907817428	BBX
0.08307620907817428	OAS3
0.08307620907817428	DSC3
0.08307620907817428	SLC22A23
0.08307620907817428	USP38
0.08307620907817428	ARHGAP21
0.08307620907817428	ERBB3
0.08307620907817428	AR
0.08307620907817428	QSER1
0.08307620907817428	CD6
0.08307620907817428	ACVR2A
0.08307620907817428	GPX1
0.08307620907817428	ZC3H12C
0.08307620907817428	ARID3A
0.08307620907817428	NEK7
0.08307620907817428	SIPA1L2
0.08307620907817428	WNT6
0.08307620907817428	VGLL3
0.08307620907817428	KIF11
0.08307620907817428	ZNF257
0.08307620907817428	FARP1
0.08307620907817428	L3MBTL2
0.08307620907817428	SEPTIN9
0.08307620907817428	HIPK2
0.08307620907817428	SEPTIN8
0.08307620907817428	GALNT2
0.08307620907817428	SIK3
0.08307620907817428	PRIM1
0.08307620907817428	GYPC
0.08307620907817428	NUDT5
0.08307620907817428	CYP2S1
0.08307620907817428	CDC42BPA
0.08307620907817428	RFX3
0.08307620907817428	FGL1
0.08307620907817428	EML6
0.08307620907817428	TMTC2
0.08307620907817428	GSDMA
0.08307620907817428	DENND2B
0.08307620907817428	A1CF
0.08307620907817428	CPNE1
0.08307620907817428	TMBIM1
0.08307620907817428	DNLZ
0.08307620907817428	MMUT
0.08307620907817428	VPS53
0.08307620907817428	LPAR1
0.08307620907817428	ACTN1
0.08307620907817428	REV3L
0.08307620907817428	FCGR3B
0.08307620907817428	IP6K2
0.08307620907817428	MYO1H
0.08307620907817428	CDKN1B
0.08307620907817428	LMAN1L
0.08307620907817428	NR1H3
0.08307620907817428	DPEP1
0.08307620907817428	UBE3C
0.08307620907817428	TULP1
0.08307620907817428	DLK1
0.08307620907817428	CD83
0.08307620907817428	ST3GAL6
0.08307620907817428	CAMSAP2
0.08307620907817428	PRKCZ
0.08307620907817428	NR2F2
0.08307620907817428	CEP72
0.08307620907817428	SPIRE2
0.08307620907817428	TNFRSF1A
0.08307620907817428	TMPRSS6
0.08307620907817428	BMP8A
0.08307620907817428	TTC39A
0.08307620907817428	PBX1
0.08307620907817428	CNN2
0.08307620907817428	PAX4
0.08307620907817428	XYLB
0.08307620907817428	ZKSCAN1
0.08307620907817428	RP1
0.08307620907817428	BMF
0.08307620907817428	IRS2
0.08307620907817428	PABPC4
0.08307620907817428	MAEA
0.08307620907817428	HBQ1
0.08307620907817428	FLT1
0.08307620907817428	TNPO1
0.08307620907817428	NCAN
0.08307620907817428	COBLL1
0.08307620907817428	MLLT3
0.08307620907817428	INPP5F
0.08307620907817428	WNT5A
0.08307620907817428	BAZ1A
0.08307620907817428	PDE7B
0.08307620907817428	CCR2
0.08307620907817428	ADAMTSL1
0.08307620907817428	APOF
0.08307620907817428	RGS19
0.08307620907817428	CNTNAP2
0.08307620907817428	FBLN7
0.08307620907817428	MCUB
0.08307620907817428	JARID2
0.08307620907817428	MEOX1
0.08307620907817428	SGCE
0.08307620907817428	SPOCK1
0.08307620907817428	PSMC3IP
0.08307620907817428	TMEM128
0.08307620907817428	TPD52L3
0.08307620907817428	PRKAR2A
0.08307620907817428	TLCD5
0.08307620907817428	KNG1
0.08307620907817428	RASAL1
0.08307620907817428	UMPS
0.08307620907817428	UGT2B17
0.08307620907817428	ATG7
0.08307620907817428	AQP1
0.08307620907817428	BIRC6
0.08307620907817428	PCSK6
0.08307620907817428	RASSF10
0.08307620907817428	DUSP1
0.08307620907817428	PDCD6
0.08307620907817428	MGAT5
0.08307620907817428	RMI2
0.08307620907817428	NHEJ1
0.08307620907817428	WNT8A
0.08307620907817428	UNC5C
0.08307620907817428	SCN1A
0.08307620907817428	LACTB2
0.08307620907817428	TUBD1
0.08307620907817428	GFI1
0.08307620907817428	AKTIP
0.08307620907817428	BOD1
0.08307620907817428	ZCCHC7
0.08307620907817428	NUDT12
0.08307620907817428	CMSS1
0.08307620907817428	ZNF91
0.08307620907817428	FGF6
0.08307620907817428	BTRC
0.08307620907817428	CCDC146
0.08307620907817428	CYB5D1
0.08307620907817428	COLEC10
0.08307620907817428	KALRN
0.08307620907817428	CBY1
0.08307620907817428	RNF166
0.08307620907817428	LTO1
0.08307620907817428	ICOS
0.08307620907817428	RAB31
0.08307620907817428	ASXL1
0.08307620907817428	NT5C1B
0.08307620907817428	SLC2A13
0.08307620907817428	ADK
0.08307620907817428	SLCO1B1
0.08307620907817428	SNED1
0.08307620907817428	HTT
0.08307620907817428	MARCHF8
0.08307620907817428	TUBA1C
0.08307620907817428	UBASH3B
0.08307620907817428	PTGES3
0.08307620907817428	CCM2
0.08307620907817428	ARHGAP1
0.08307620907817428	RMC1
0.08307620907817428	UBAP2
0.08307620907817428	SMARCAD1
0.08307620907817428	TMEM175
0.08307620907817428	AMN
0.08307620907817428	AGBL2
0.08307620907817428	OTOGL
0.08307620907817428	MUC16
0.08307620907817428	SRGAP2
0.08307620907817428	DAGLB
0.08307620907817428	SLAMF6
0.08307620907817428	MAGI3
0.08307620907817428	RPN1
0.08307620907817428	SVEP1
0.08307620907817428	VSTM2A
0.08307620907817428	NPAS2
0.08307620907817428	CEP57L1
0.08307620907817428	LRRTM4
0.08307620907817428	RAB20
0.08307620907817428	ANGPT1
0.08307620907817428	ELF1
0.08307620907817428	CCDC71
0.08307620907817428	PFKFB3
0.08307620907817428	ASB7
0.08307620907817428	TGFBR2
0.08307620907817428	C1GALT1
0.08307620907817428	TEF
0.08307620907817428	SGO1
0.08307620907817428	ZNF438
0.08307620907817428	IKZF3
0.08307620907817428	PDE4D
0.08307620907817428	CACNA2D1
0.08307620907817428	MIPOL1
0.08307620907817428	WNT9B
0.08307620907817428	OR5AK2
0.08307620907817428	CTF1
0.08307620907817428	TNIP2
0.08307620907817428	THBS3
0.08307620907817428	SLCO4C1
0.08307620907817428	LRRC3B
0.08307620907817428	RGMA
0.08307620907817428	KLF13
0.08307620907817428	PMF1
0.08307620907817428	SLC16A11
0.08307620907817428	PDCD1
0.08307620907817428	OSMR
0.08307620907817428	CISD2
0.08307620907817428	STARD13
0.08307620907817428	SLC25A44
0.08307620907817428	RNASEH2C
0.08307620907817428	FSIP2
0.08307620907817428	ANKRD50
0.08307620907817428	ZNF318
0.08307620907817428	COPRS
0.08307620907817428	DCDC1
0.08307620907817428	XCR1
0.08307620907817428	NOA1
0.08307620907817428	SORBS1
0.08307620907817428	L2HGDH
0.08307620907817428	FEZ2
0.08307620907817428	ATP2A1
0.08307620907817428	TJAP1
0.08307620907817428	IFNGR2
0.08307620907817428	PGS1
0.08307620907817428	POU2AF1
0.08307620907817428	TRMT61A
0.08307620907817428	PXK
0.08307620907817428	GAL3ST2
0.08307620907817428	SORBS2
0.08307620907817428	ADAMTS5
0.08307620907817428	MBNL1
0.08307620907817428	KCTD9
0.08307620907817428	TMEM17
0.08307620907817428	RBMS1
0.08307620907817428	TP53INP1
0.08307620907817428	POC5
0.08307620907817428	MXRA8
0.08307620907817428	CTU2
0.08307620907817428	POU3F1
0.08307620907817428	LZTFL1
0.08307620907817428	CA12
-0.0676324382204187	RNF213
-0.0676324382204187	UBN1
-0.0676324382204187	HLF
-0.0676324382204187	ZBTB41
-0.0676324382204187	TIPARP
-0.0676324382204187	C11orf58
-0.0676324382204187	RFTN2
-0.0676324382204187	KPNB1
-0.0676324382204187	ICE1
-0.0676324382204187	NSUN3
-0.0676324382204187	C10orf53
-0.0676324382204187	SULT1B1
-0.0676324382204187	GDNF
-0.0676324382204187	PAWR
-0.0676324382204187	RNF227
-0.0676324382204187	ARHGAP45
-0.0676324382204187	MUC4
-0.0676324382204187	CD5
-0.0676324382204187	B4GALNT2
-0.0676324382204187	CHST1
-0.0676324382204187	HSD17B12
-0.0676324382204187	GBA1
-0.0676324382204187	MLXIP
-0.0676324382204187	ADRA2A
-0.0676324382204187	KHDRBS2
-0.0676324382204187	CHLSN
-0.0676324382204187	SULF2
-0.0676324382204187	CYP17A1
-0.0676324382204187	CHRNB1
-0.0676324382204187	DNAJB8
-0.0676324382204187	MRPS22
-0.0676324382204187	UBE3B
-0.0676324382204187	GSC
-0.0676324382204187	TM2D1
-0.0676324382204187	C10orf95
-0.0676324382204187	CTSF
-0.0676324382204187	CTBP1
-0.0676324382204187	SIPA1L1
-0.0676324382204187	RBMX
-0.0676324382204187	FOXQ1
-0.0676324382204187	THSD7B
-0.0676324382204187	THEM4
-0.0676324382204187	WDPCP
-0.0676324382204187	PKLR
-0.0676324382204187	UNCX
-0.0676324382204187	ZMAT4
-0.0676324382204187	C1orf87
-0.0676324382204187	RPTOR
-0.0676324382204187	NPC1
-0.0676324382204187	PELI1
-0.0676324382204187	USP3
-0.0676324382204187	SLC9B1
-0.0676324382204187	MYH6
-0.0676324382204187	LSM3
-0.0676324382204187	SHC1
-0.0676324382204187	DDR2
-0.0676324382204187	CILP2
-0.0676324382204187	CCAR2
-0.0676324382204187	CBLIF
-0.0676324382204187	ADAR
-0.0676324382204187	GLYATL2
-0.0676324382204187	PKN3
-0.0676324382204187	LRP5
-0.0676324382204187	TANC2
-0.0676324382204187	ABI3BP
-0.0676324382204187	IHH
-0.0676324382204187	KCNK13
-0.0676324382204187	PDLIM4
-0.0676324382204187	RNF34
-0.0676324382204187	QSOX2
-0.0676324382204187	TSPAN18
-0.0676324382204187	HOXB1
-0.0676324382204187	CLEC18C
-0.0676324382204187	UNC79
-0.0676324382204187	EPHB1
-0.0676324382204187	DDC
-0.0676324382204187	DDAH1
-0.0676324382204187	KTN1
-0.0676324382204187	CAMTA1
-0.0676324382204187	GRM4
-0.0676324382204187	RPL22L1
-0.0676324382204187	DBH
-0.0676324382204187	PTPRR
-0.0676324382204187	OPCML
-0.0676324382204187	PELO
-0.0676324382204187	RNF144A
-0.0676324382204187	CSTA
-0.0676324382204187	TBC1D4
-0.0676324382204187	KRT8
-0.0676324382204187	BATF
-0.0676324382204187	B3GALT2
-0.0676324382204187	BRD10
-0.0676324382204187	SYN2
-0.0676324382204187	CPNE8
-0.0676324382204187	DYSF
-0.0676324382204187	PPA2
-0.0676324382204187	ANPEP
-0.0676324382204187	KIF20B
-0.0676324382204187	C15orf39
-0.0676324382204187	CCT3
-0.0676324382204187	SNX20
-0.0676324382204187	PMVK
-0.0676324382204187	UACA
-0.0676324382204187	ZNF641
-0.0676324382204187	NT5DC2
-0.0676324382204187	C1D
-0.0676324382204187	HMCES
-0.0676324382204187	SPDYE5
-0.0676324382204187	POLR2A
-0.0676324382204187	OSM
-0.0676324382204187	LSM5
-0.0676324382204187	NUFIP2
-0.0676324382204187	ILDR1
-0.0676324382204187	VPS18
-0.0676324382204187	NXN
-0.0676324382204187	WNT3
-0.0676324382204187	CDK5RAP1
-0.0676324382204187	POU2AF2
-0.0676324382204187	ABHD4
-0.0676324382204187	TRAT1
-0.0676324382204187	CCDC148
-0.0676324382204187	FBXW7
-0.0676324382204187	PTPRN2
-0.0676324382204187	NOS1
-0.0676324382204187	FZD7
-0.0676324382204187	PILRA
-0.0676324382204187	VAX1
-0.0676324382204187	CYP4V2
-0.0676324382204187	PKD2L2
-0.0676324382204187	P2RY10
-0.0676324382204187	PADI4
-0.0676324382204187	CCDC117
-0.0676324382204187	RAB5C
-0.0676324382204187	NCAPG
-0.0676324382204187	EIF3E
-0.0676324382204187	ZNF300
-0.0676324382204187	CNTLN
-0.0676324382204187	FRS2
-0.0676324382204187	GLIS2
-0.0676324382204187	ABRAXAS2
-0.0676324382204187	FLRT3
-0.0676324382204187	EXOC4
-0.0676324382204187	MSRB3
-0.0676324382204187	SIRPG
-0.0676324382204187	CYSTM1
-0.0676324382204187	KCNIP4
-0.0676324382204187	ADAM10
-0.0676324382204187	NWD2
-0.0676324382204187	SREBF1
-0.0676324382204187	LMTK2
-0.0676324382204187	EDN1
-0.0676324382204187	NR1D2
-0.0676324382204187	MON1B
-0.0676324382204187	N4BP2L1
-0.0676324382204187	E2F3
-0.0676324382204187	TMEM184C
-0.0676324382204187	CLUL1
-0.0676324382204187	MGP
-0.0676324382204187	ITGB6
-0.0676324382204187	MAPK6
-0.0676324382204187	SLC2A2
-0.0676324382204187	REV1
-0.0676324382204187	TMOD1
-0.0676324382204187	TRMT9B
-0.0676324382204187	ATP8B1
-0.0676324382204187	ABHD8
-0.0676324382204187	SPEF2
-0.0676324382204187	VMA12
-0.0676324382204187	FUT5
-0.0676324382204187	RPS28
-0.0676324382204187	CNTN2
-0.0676324382204187	SPATA32
-0.0676324382204187	EDARADD
-0.0676324382204187	TMCO4
-0.0676324382204187	PHF21A
-0.0676324382204187	GLDN
-0.0676324382204187	PLOD2
-0.0676324382204187	SLC43A3
-0.0676324382204187	C3orf62
-0.0676324382204187	PRMT6
-0.0676324382204187	OTULIN
-0.0676324382204187	ABCA4
-0.0676324382204187	RRAS2
-0.0676324382204187	DGKE
-0.0676324382204187	KCTD1
-0.0676324382204187	LYNX1
-0.0676324382204187	PSMB7
-0.0676324382204187	FZD8
-0.0676324382204187	ABCA7
-0.0676324382204187	RSBN1
-0.0676324382204187	SH2D4B
-0.0676324382204187	TEX9
-0.0676324382204187	CDYL2
-0.0676324382204187	PRDX6
-0.0676324382204187	HTR1A
-0.0676324382204187	SERPINH1
-0.0676324382204187	HBEGF
-0.0676324382204187	SH3GL2
-0.0676324382204187	MACROD2
-0.0676324382204187	CREB3L1
-0.0676324382204187	MMAA
-0.0676324382204187	ZWILCH
-0.0676324382204187	PARP8
-0.0676324382204187	DOCK8
-0.0676324382204187	LEP
-0.0676324382204187	SLCO4A1
-0.0676324382204187	SPATA13
-0.0676324382204187	MYZAP
-0.0676324382204187	SPON1
-0.0676324382204187	GOLPH3L
-0.0676324382204187	F10
-0.0676324382204187	WFIKKN2
-0.0676324382204187	WWOX
-0.0676324382204187	NOL4L
-0.0676324382204187	ADGRG4
-0.0676324382204187	OPA1
-0.0676324382204187	ACKR1
-0.0676324382204187	TRIM59
-0.0676324382204187	LAT
-0.0676324382204187	MICAL3
-0.0676324382204187	LRRC37A2
-0.0676324382204187	ZNF564
-0.0676324382204187	RTL1
-0.0676324382204187	BOP1
-0.0676324382204187	PLAC1
-0.0676324382204187	AHNAK2
-0.0676324382204187	ZFP90
-0.0676324382204187	CBFA2T2
-0.0676324382204187	SHANK3
-0.0676324382204187	SKAP2
-0.0676324382204187	TNP2
-0.0676324382204187	C9orf72
-0.0676324382204187	SNX32
-0.0676324382204187	FAM120A
-0.0676324382204187	ORMDL3
-0.0676324382204187	C2CD4A
-0.0676324382204187	PIM3
-0.0676324382204187	HOXC4
-0.0676324382204187	MUC12
-0.0676324382204187	USP24
-0.0676324382204187	RPAP1
-0.0676324382204187	NF2
-0.0676324382204187	CACNA1S
-0.0676324382204187	DMWD
-0.0676324382204187	LCE3A
-0.0676324382204187	AGBL4
-0.0676324382204187	TMEM212
-0.0676324382204187	TNIP3
-0.0676324382204187	SMIM29
-0.0676324382204187	BCDIN3D
-0.0676324382204187	GJD2
-0.0676324382204187	ADRB1
-0.0676324382204187	DNAH9
-0.0676324382204187	AP5B1
-0.0676324382204187	TWIST2
-0.0676324382204187	ZNF682
-0.0676324382204187	BOD1L2
-0.0676324382204187	VEPH1
-0.0676324382204187	CACNA1D
-0.0676324382204187	LEKR1
-0.0676324382204187	INTS12
-0.0676324382204187	TMEM51
-0.0676324382204187	LNX1
-0.0676324382204187	DAP
-0.0676324382204187	TRANK1
-0.0676324382204187	POU2F3
-0.0676324382204187	CTRC
-0.0676324382204187	CCDC88C
-0.0676324382204187	CD320
-0.0676324382204187	CLCN3
-0.0676324382204187	UGP2
-0.0676324382204187	PPP1R14A
-0.0676324382204187	PTGER1
-0.0676324382204187	ASCC3
-0.0676324382204187	LAMB2
-0.0676324382204187	MAP3K14
-0.0676324382204187	DBN1
-0.0676324382204187	IRF6
-0.0676324382204187	PLEKHA7
-0.0676324382204187	MFN2
-0.0676324382204187	RHOH
-0.0676324382204187	INSL6
-0.0676324382204187	GORAB
-0.0676324382204187	GCM2
-0.0676324382204187	VMP1
-0.0676324382204187	CD93
-0.0676324382204187	FDX1
-0.0676324382204187	KANK3
-0.0676324382204187	LTF
-0.0676324382204187	QPCTL
-0.0676324382204187	IFT80
-0.0676324382204187	LMCD1
-0.0676324382204187	RELT
-0.0676324382204187	FAM76B
-0.0676324382204187	TSPAN32
-0.0676324382204187	PHLDA1
-0.0676324382204187	DHX38
-0.0676324382204187	ELL2
-0.0676324382204187	NUP62
-0.0676324382204187	DCLK2
-0.0676324382204187	DET1
-0.0676324382204187	RGS17
-0.0676324382204187	SRPK1
-0.0676324382204187	ETV7
-0.0676324382204187	CD58
-0.0676324382204187	XBP1
-0.0676324382204187	TIMP3
-0.0676324382204187	ALCAM
-0.0676324382204187	ITM2A
-0.0676324382204187	H1-7
-0.0676324382204187	RPL3L
-0.0676324382204187	TRPM8
-0.0676324382204187	WEE1
-0.0676324382204187	ZNF385B
-0.0676324382204187	BGLAP
-0.0676324382204187	N4BP2L2
-0.0676324382204187	CCDC136
-0.0676324382204187	MPDZ
-0.0676324382204187	OR4C13
-0.0676324382204187	BAHCC1
-0.0676324382204187	C11orf21
-0.0676324382204187	NECTIN1
-0.0676324382204187	ITGA2B
-0.0676324382204187	DTNBP1
-0.0676324382204187	EXOG
-0.0676324382204187	DLEC1
-0.0676324382204187	NPVF
-0.0676324382204187	A4GALT
-0.0676324382204187	UFL1
-0.0676324382204187	IBSP
-0.0676324382204187	CENPQ
-0.0676324382204187	UBE2D3
-0.0676324382204187	XYLT1
-0.0676324382204187	CSF3
-0.0676324382204187	HKDC1
-0.0676324382204187	SYT10
-0.0676324382204187	MMP9
-0.0676324382204187	GALC
-0.0676324382204187	CDH3
-0.0676324382204187	TLE1
-0.0676324382204187	SPCS1
-0.0676324382204187	MDGA1
-0.0676324382204187	ADAMTSL2
-0.0676324382204187	ZNF536
-0.0676324382204187	SLC6A20
-0.0676324382204187	DENND4B
-0.0676324382204187	NOS1AP
-0.0676324382204187	SEMA3D
-0.0676324382204187	DMD
-0.0676324382204187	SIX1
-0.0676324382204187	TSEN2
-0.0676324382204187	CCL2
-0.0676324382204187	BMPR2
-0.0676324382204187	SOAT1
-0.0676324382204187	TMSB4X
-0.0676324382204187	CNOT2
-0.0676324382204187	USP36
-0.0676324382204187	LRRC7
-0.0676324382204187	MAP2K3
-0.0676324382204187	FAM13B
-0.0676324382204187	MYOC
-0.0676324382204187	SNX10
-0.0676324382204187	EXD2
-0.0676324382204187	CDKN1C
-0.0676324382204187	GJA5
-0.0676324382204187	TMPRSS11E
-0.0676324382204187	B4GALT1
-0.0676324382204187	ANGPT2
-0.0676324382204187	CRTAC1
-0.0676324382204187	PCSK5
-0.0676324382204187	PLPPR3
-0.0676324382204187	PLXNA2
-0.0676324382204187	PMM1
-0.0676324382204187	ZZEF1
-0.0676324382204187	ART4
-0.0676324382204187	CLEC2D
-0.0676324382204187	KIF3C
-0.0676324382204187	UNC13A
-0.0676324382204187	GRHL2
-0.0676324382204187	NKX6-1
-0.0676324382204187	TBC1D2
-0.0676324382204187	COL16A1
-0.0676324382204187	ARX
-0.0676324382204187	MYO3B
-0.0676324382204187	NXPE3
-0.0676324382204187	C8B
-0.0676324382204187	SCAI
-0.0676324382204187	CTDP1
-0.0676324382204187	PBX4
-0.0676324382204187	CLDN18
-0.0676324382204187	HEATR5B
-0.0676324382204187	SRBD1
-0.0676324382204187	LRIG1
-0.0676324382204187	CDH7
-0.0676324382204187	MYL3
-0.0676324382204187	PPP2R3A
-0.0676324382204187	PSMD7
-0.0676324382204187	TRIM46
-0.0676324382204187	RAP1GAP
-0.0676324382204187	CD200R1
-0.0676324382204187	GUCY2F
-0.0676324382204187	PRORP
-0.0676324382204187	PSMD3
-0.0676324382204187	TMEM30A
-0.0676324382204187	GON4L
-0.0676324382204187	SF3A2
-0.0676324382204187	DUSP5
-0.0676324382204187	AP3B2
-0.0676324382204187	MIDN
-0.0676324382204187	CCN4
-0.0676324382204187	FANCC
-0.0676324382204187	ASXL2
-0.0676324382204187	ANGPTL2
-0.0676324382204187	PDPR
-0.0676324382204187	TFAP4
-0.0676324382204187	H3-3B
-0.0676324382204187	CWC22
-0.0676324382204187	IQCN
-0.0676324382204187	PSAT1
-0.0676324382204187	ASAH1
-0.0676324382204187	IL13RA1
-0.0676324382204187	CDCA7L
-0.0676324382204187	PSMC3
-0.0676324382204187	BORCS7
-0.0676324382204187	FGFRL1
-0.0676324382204187	COPS4
-0.0676324382204187	RASGEF1B
-0.0676324382204187	SMARCB1
-0.0676324382204187	DLG5
-0.0676324382204187	SCML4
-0.0676324382204187	DMAC1
-0.0676324382204187	NTRK2
-0.0676324382204187	ABL2
-0.0676324382204187	GTF3C5
-0.0676324382204187	ACADS
-0.0676324382204187	TRIM48
-0.0676324382204187	DLG2
-0.0676324382204187	BOLL
-0.0676324382204187	TMCC2
-0.0676324382204187	COL6A1
-0.0676324382204187	CSNK2A1
-0.0676324382204187	PLEKHH2
-0.0676324382204187	ZNF280D
-0.0676324382204187	SPHKAP
-0.0676324382204187	SLC25A15
-0.0676324382204187	DGKH
-0.0676324382204187	LUM
-0.0676324382204187	EDA2R
-0.0676324382204187	FILIP1L
-0.0676324382204187	C17orf58
-0.0676324382204187	FGF21
-0.0676324382204187	NUAK1
-0.0676324382204187	ZNF746
-0.0676324382204187	SPP1
-0.0676324382204187	NTM
-0.0676324382204187	MAP4K4
-0.0676324382204187	WLS
-0.0676324382204187	SRARP
-0.0676324382204187	MMS22L
-0.0676324382204187	LYZL2
-0.0676324382204187	PHF3
-0.0676324382204187	ZCCHC24
-0.0676324382204187	LITAF
-0.0676324382204187	IRGM
-0.0676324382204187	PCGF3
-0.0676324382204187	GLS
-0.0676324382204187	STOML1
-0.0676324382204187	CFHR3
-0.0676324382204187	IL4
-0.0676324382204187	MRTFB
-0.0676324382204187	RAD23B
-0.0676324382204187	LTBP2
-0.0676324382204187	PALS2
-0.0676324382204187	AFG2B
-0.0676324382204187	ECE2
-0.0676324382204187	NSMCE1
-0.0676324382204187	TMEM147
-0.0676324382204187	TACR3
-0.0676324382204187	FRMPD2
-0.0676324382204187	NSRP1
-0.0676324382204187	DNAJC24
-0.0676324382204187	KCNAB1
-0.0676324382204187	STAT5B
-0.0676324382204187	EPC1
-0.0676324382204187	SLC2A4RG
-0.0676324382204187	GRIK5
-0.0676324382204187	ATP5F1E
-0.0676324382204187	TMCO5A
-0.0676324382204187	CEACAM16
-0.0676324382204187	STAP2
-0.0676324382204187	TUFM
-0.0676324382204187	SEMA3C
-0.0676324382204187	NFE2L1
-0.0676324382204187	MYO9B
-0.0676324382204187	ITCH
-0.0676324382204187	INO80
-0.0676324382204187	SVIP
-0.0676324382204187	EML2
-0.0676324382204187	KLC1
-0.0676324382204187	SCAF1
-0.0676324382204187	ZNF774
-0.0676324382204187	LRATD2
-0.0676324382204187	MGAT3
-0.0676324382204187	SLC35G2
-0.0676324382204187	ROBO1
-0.0676324382204187	FAM120AOS
-0.0676324382204187	CMC1
-0.0676324382204187	ARID2
-0.0676324382204187	FN1
-0.0676324382204187	COL5A1
-0.0676324382204187	MSANTD1
-0.0676324382204187	KCNJ13
-0.0676324382204187	ONECUT1
-0.0676324382204187	LILRB2
-0.0676324382204187	CHP1
-0.0676324382204187	KIF3A
-0.0676324382204187	OBSCN
-0.0676324382204187	ATP2A3
-0.0676324382204187	NCOA5
-0.0676324382204187	IFNE
-0.0676324382204187	IFI30
-0.0676324382204187	PPARA
-0.0676324382204187	OTX1
-0.0676324382204187	IL1R2
-0.0676324382204187	CHUK
-0.0676324382204187	PLEK
-0.0676324382204187	BTBD3
-0.0676324382204187	SPATA31H1
-0.0676324382204187	SLC16A7
-0.0676324382204187	FCGR3A
-0.0676324382204187	ALDH8A1
-0.0676324382204187	PHF19
-0.0676324382204187	INVS
-0.0676324382204187	LIPJ
-0.0676324382204187	PRKCB
-0.0676324382204187	MOBP
-0.0676324382204187	DCAF12
-0.0676324382204187	HOXC6
-0.0676324382204187	EGR2
-0.0676324382204187	UTP25
-0.0676324382204187	MKRN1
-0.0676324382204187	SNX17
-0.0676324382204187	ASGR1
-0.0676324382204187	LRRC25
-0.0676324382204187	PDX1
-0.0676324382204187	PML
-0.0676324382204187	CRTC3
-0.0676324382204187	NQO1
-0.0676324382204187	RHOG
-0.0676324382204187	THBS1
-0.0676324382204187	AMZ1
-0.0676324382204187	NOB1
-0.0676324382204187	RGMB
-0.0676324382204187	ANGPTL7
-0.0676324382204187	DPP9
-0.0676324382204187	HPSE2
-0.0676324382204187	TUBB3
-0.0676324382204187	NADSYN1
-0.0676324382204187	NRXN1
-0.0676324382204187	PURG
-0.0676324382204187	MCL1
-0.0676324382204187	SMYD2
-0.0676324382204187	CIITA
-0.0676324382204187	CENPE
-0.0676324382204187	GATA2
-0.0676324382204187	GRM8
-0.0676324382204187	DHX36
-0.0676324382204187	DPH6
-0.0676324382204187	GSTM1
-0.0676324382204187	LYRM7
-0.0676324382204187	CFHR5
-0.0676324382204187	MTARC1
-0.0676324382204187	PEAK1
-0.0676324382204187	KLF10
-0.0676324382204187	CCSER1
-0.0676324382204187	MACC1
-0.0676324382204187	KDELR2
-0.0676324382204187	ALPK3
-0.0676324382204187	STARD6
-0.0676324382204187	IRAK1
-0.0676324382204187	PLCB1
-0.0676324382204187	FCHSD2
-0.0676324382204187	ACTR1A
-0.0676324382204187	NPLOC4
-0.0676324382204187	WNT3A
-0.0676324382204187	WIPF1
-0.0676324382204187	ASB3
-0.0676324382204187	CLPSL2
-0.0676324382204187	EZH2
-0.0676324382204187	UBE2W
-0.0676324382204187	PRKAA1
-0.0676324382204187	SYT13
-0.0676324382204187	ST7L
-0.0676324382204187	RAB23
-0.0676324382204187	XKR5
-0.0676324382204187	SNX11
-0.0676324382204187	SMOC1
-0.0676324382204187	IKBKB
-0.0676324382204187	PRSS1
-0.0676324382204187	HDAC5
-0.0676324382204187	ELK3
-0.0676324382204187	SNAPC4
-0.0676324382204187	GLT8D1
-0.0676324382204187	ATP9A
-0.0676324382204187	MADD
-0.0676324382204187	KIAA1549L
-0.0676324382204187	ICAM5
-0.0676324382204187	OTX2
-0.0676324382204187	STIM2
-0.0676324382204187	RPS19
-0.0676324382204187	DMPK
-0.0676324382204187	CCDC34
-0.0676324382204187	MYH14
-0.0676324382204187	KLHL38
-0.0676324382204187	RPS12
-0.0676324382204187	LOX
-0.0676324382204187	NUDT3
-0.0676324382204187	ZC3HAV1
-0.0676324382204187	GNB3
-0.0676324382204187	CD86
-0.0676324382204187	C2orf74
-0.0676324382204187	KAT2B
-0.0676324382204187	ZIC2
-0.0676324382204187	CFHR1
-0.0676324382204187	SLC38A3
-0.0676324382204187	CLUAP1
